ticker,date,datetime,headline,summary,link,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral
JPM,2026-06-14,2026-06-14 19:30:00,Lumentum (LITE): JPMorgan Pushback Helps Keep the AI Optical Networking Case Intact,"Lumentum Holdings Inc. (NASDAQ:LITE) is one of the best AI networking stocks to buy according to analysts. On June 11, JPMorgan reiterated an Overweight rating on the stock and maintained its price target after a recent pullback in optical networking names. The firm argued that investor concerns around co-packaged optics adoption were overdone, a useful […]",https://finance.yahoo.com/markets/stocks/articles/lumentum-lite-jpmorgan-pushback-helps-193000476.html?.tsrc=rss,Yahoo Finance RSS,positive,0.8501,0.8501,0.0601,0.0898
JPM,2026-06-14,2026-06-14 17:47:00,Top investment bank resets Adobe target as AI strategy backfires,"Adobe (ADBE), the software maker behind Photoshop and Acrobat, beat earnings estimates for its May quarter and lifted its full-year guidance. However, the company told Wall Street that it would grow a bit more slowly this year, even as it reported record sales. Investors sold ADBE on the news, ...",https://www.thestreet.com/investing/stocks/top-investment-bank-resets-adobe-target-as-ai-strategy-backfires?.tsrc=rss,Yahoo Finance RSS,positive,0.9465,0.9465,0.0295,0.024
JPM,2026-06-14,2026-06-14 10:10:10,Why Cheesecake Factory (CAKE) Is Up 13.8% After Q1 Beat And JPMorgan Upgrade - And What's Next,"Earlier this week, The Cheesecake Factory reported strong first-quarter 2026 results, including a 1.6% increase in same-store sales and earnings that exceeded analyst expectations, followed by a ratings upgrade from JPMorgan. This combination of improving operational performance and a more favorable analyst view has sharpened investor focus on the company’s profit margin outlook. Now, we'll explore how the stronger first-quarter margins and sales performance might influence The Cheesecake...",https://finance.yahoo.com/markets/stocks/articles/why-cheesecake-factory-cake-13-101010493.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9572,0.9572,0.0165,0.0264
JPM,2026-06-13,2026-06-13 17:59:53,JPMorgan Chase & Co. (JPM) CEO Marianne Lake Expects 2026 Loan Growth To Exceed The Industry Average,"JPMorgan Chase & Co. (NYSE:JPM) carries a profit margin of 31.50% and net income of $57.05 billion (FY25), securing its place on our list of the most profitable blue chip stocks to buy according to hedge funds, with analysts seeing 7.50% upside for the stock. That financial strength comes alongside a legal win for the […]",https://finance.yahoo.com/markets/stocks/articles/jpmorgan-chase-co-jpm-ceo-175953605.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9425,0.9425,0.0128,0.0447
JPM,2026-06-13,2026-06-13 12:00:00,"CNBC anchor stunned by $107B US trade deficit drop: ‘Buckle up, this is unreal!’ Are Trump’s tariffs a triumph?","""Imports were down and exports were up.”",https://finance.yahoo.com/economy/policy/articles/cnbc-anchor-stunned-107b-us-120000399.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9045,0.0765,0.9045,0.0191
JPM,2026-06-13,2026-06-13 07:18:37,JPMorgan Backs Bezos AI Startup Prometheus To Expand Industrial AI Reach,"JPMorgan Chase (NYSE:JPM) is a major backer of Jeff Bezos's AI industrial startup Prometheus, joining a US$12b funding round. The deal values Prometheus at US$41b and highlights growing Wall Street interest in AI for manufacturing and engineering. This move adds fresh exposure for JPMorgan to AI driven industrial technologies beyond its core banking operations. For you as an investor, this ties a large US bank directly to a high profile AI project in the industrial space, rather than...",https://finance.yahoo.com/markets/stocks/articles/jpmorgan-backs-bezos-ai-startup-071837184.html?.tsrc=rss,Yahoo Finance RSS,positive,0.8406,0.8406,0.0071,0.1524
JPM,2026-06-13,2026-06-13 05:35:00,JPMorgan Chase Is Eyeing 7% Net Interest Income Growth. Why That Goal Just Got Easier to Believe.,"JPMorgan Chase didn't raise its net interest income growth target after the first quarter, but it may consider it now.",https://www.fool.com/investing/2026/06/13/jpmorgan-chase-is-eyeing-7-net-interest-income-gro/?.tsrc=rss,Yahoo Finance RSS,positive,0.5584,0.5584,0.0152,0.4264
JPM,2026-06-13,2026-06-13 04:00:31,Goldman and JPMorgan ease office working rules to counter World Cup disruption,"Goldman Sachs and JPMorgan Chase are temporarily easing office attendance mandates for bankers during the World Cup, as commuters brace for transport...",https://finance.yahoo.com/economy/policy/articles/goldman-jpmorgan-ease-office-working-040031748.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9389,0.0205,0.9389,0.0406
JPM,2026-06-12,2026-06-12 21:57:27,SpaceX Strikes Rare Deal to Pay $0 to Bankers for IPO Greenshoe,"(Bloomberg) -- SpaceX, which had already negotiated to pay razor-thin fees on its record initial public offering, somehow managed to get an even better deal out of its investment bankers. Most Read from BloombergWhy Musk Raced to Take SpaceX Public in the World’s Biggest IPOTrump Eyes Sunday Iran Deal But Tehran Says Still Reviewing TextAnthropic Shuts Down Mythos Access After Sweeping US OrderUS Wants to Avoid Congressional Vote on Trade Deal, Carney SaysAir India Plans to Downsize With Owner T",https://finance.yahoo.com/news/spacex-strikes-rare-deal-to-pay-0-to-bankers-for-ipo-greenshoe-215727873.html?.tsrc=rss,Yahoo Finance RSS,positive,0.7807,0.7807,0.0484,0.1709
JPM,2026-06-12,2026-06-12 21:50:44,"As SpaceX Makes Musk Trillionaire, Some Dissent on NYC’s Streets","(Bloomberg) -- In New York City, the heart of financial capitalism, there were plenty of signs of excitement about SpaceX’s IPO, which set off a feeding frenzy on Wall Street and turned Elon Musk into the world’s first trillionaire.Most Read from BloombergWhy Musk Raced to Take SpaceX Public in the World’s Biggest IPOTrump Eyes Sunday Iran Deal But Tehran Says Still Reviewing TextAnthropic Shuts Down Mythos Access After Sweeping US OrderUS Wants to Avoid Congressional Vote on Trade Deal, Carney",https://finance.yahoo.com/markets/stocks/articles/spacex-makes-musk-trillionaire-dissent-215044114.html?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.1281,0.0532,0.8187
JPM,2026-06-12,2026-06-12 20:08:28,Jeff Bezos’ New Venture Just Raised $12 Billion. He’s Betting AI Will Create a Physical Labor Shortage.,"Jeff Bezos is back in the headlines with a private-market raise for his industrial AI startup, Prometheus. The company just closed a $12 billion Series B at a $41 billion valuation, only about six months after emerging from stealth with $6.2 billion in funding. The new round was led by JPMorgan Chase (NYSE:JPM), Goldman Sachs ... Jeff Bezos’ New Venture Just Raised $12 Billion. He’s Betting AI Will Create a Physical Labor Shortage.",https://247wallst.com/investing/2026/06/12/jeff-bezos-new-venture-just-raised-12-billion-hes-betting-ai-will-create-a-physical-labor-shortage/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.1869,0.0463,0.7668
JPM,2026-06-12,2026-06-12 19:48:55,SpaceX IPO afterparty set to light up JPMorgan HQ,"JPMorgan will host a post-IPO celebration for SpaceX employees on the top floor of JPMorgan’s Manhattan headquarters on June 12. The event was envisioned by Jamie Dimon and pitched directly to Elon Musk. It features a custom rooftop light display designed by artist Leo Villareal and shown here as a render. It will include a SpaceX themed spread including SpaceX themed cocktails and a rocket cake. The bank, which just earned $75 million serving as a lead underwriter to the rocket company’s IPO, expects 250 SpaceX employees to attend.",https://finance.yahoo.com/video/spacex-ipo-afterparty-set-to-light-up-jpmorgan-hq-194855263.html?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0532,0.0149,0.9319
JPM,2026-06-12,2026-06-12 18:16:57,Shipowners On Edge for News on Hormuz as ‘Dark’ Oil Flows Swell,"(Bloomberg) -- Shipowners are watching warily for a peace deal between the US and Iran and what it would mean for the Strait of Hormuz, with some tanker owners expressing caution, while others were already predicting a frantic free-for-all if the waterway opens in earnest. Most Read from BloombergWhy Musk Raced to Take SpaceX Public in the World’s Biggest IPOSpaceX IPO Raises $75 Billion in Biggest Debut of All TimeSpaceX Shares Close 19% Higher After Historic $75 Billion IPOUS, Iran Edge Toward",https://finance.yahoo.com/sectors/energy/articles/shipowners-edge-news-hormuz-dark-181657159.html?.tsrc=rss,Yahoo Finance RSS,positive,0.8712,0.8712,0.0353,0.0935
JPM,2026-06-12,2026-06-12 14:14:00,Forget ‘Too Big to Fail.’ How ‘Community’ Became the Most Controversial Word in Banking.,"Regulators, lawmakers, and consumer groups are fighting over what it means to be a community bank. The debate has implications for lenders and borrowers everywhere.",https://finance.yahoo.com/m/12b0f745-8c9d-3748-a8ed-2efba5f3f355/forget-%E2%80%98too-big-to-fail.%E2%80%99-how.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.5037,0.0283,0.5037,0.468
JPM,2026-06-12,2026-06-12 13:43:25,SpaceX’s Record IPO Is Said to Draw Over $350 Billion in Demand,"(Bloomberg) -- SpaceX’s historic $75 billion IPO drew more than $350 billion in demand from institutions and retail investors, according to people familiar with the matter.Most Read from BloombergSpaceX IPO Raises $75 Billion in Biggest Debut of All TimeUS, Iran Edge Toward Interim Deal Signing Close to G7 Next WeekXbox Plans Significant Layoffs as New CEO Plans OverhaulTrump Insists Iran Deal Is Close After Scrapping New StrikesSpaceX Shares Indicated More Than 35% Higher on Gray MarketsThe lar",https://finance.yahoo.com/markets/stocks/articles/spacex-record-ipo-said-draw-134325322.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.8943,0.0369,0.8943,0.0689
JPM,2026-06-12,2026-06-12 12:54:20,Hedge funds dump Magnificent Seven stocks ahead of SpaceX IPO,"JPMorgan data show hedge funds cut positions in the biggest U.S. tech names, with some adding bearish bets, just before SpaceX began trading Friday",https://qz.com/hedge-funds-sell-magnificent-seven-spacex-ipo-061226?.tsrc=rss,Yahoo Finance RSS,negative,-0.9684,0.0095,0.9684,0.0221
JPM,2026-06-12,2026-06-12 12:12:00,Morgan Stanley Keeps M&A Door Open Amid $10T Wealth Push,"MS is keeping M&amp;A options open as it targets $10T in wealth assets, with deals likely focused on advisors, private markets and alternatives.",https://finance.yahoo.com/markets/stocks/articles/morgan-stanley-keeps-m-door-121200767.html?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.2564,0.0264,0.7173
JPM,2026-06-12,2026-06-12 10:37:49,Should You Buy JPMorgan Chase & Co. (JPM)?,"JPMorgan Chase & Co. (NYSE:JPM) is one of the 13 Best Stocks to Invest In According to Billionaire Ken Griffin. Banking giant JPMorgan Chase & Co. (NYSE:JPM)’s shares are up by 16.6% over the past year and are down by 4.4% year-to-date. Its CEO, Jamie Dimon, makes regular media appearances. In an investor conference on […]",https://finance.yahoo.com/markets/stocks/articles/buy-jpmorgan-chase-co-jpm-103749758.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9633,0.0132,0.9633,0.0234
JPM,2026-06-12,2026-06-12 06:34:10,"Banks Curb Hedge Fund Bets on SK Hynix, Samsung After Rally","(Bloomberg) -- Global banks are curbing hedge funds’ leveraged bets on Asia’s top chipmakers including SK Hynix Inc. and Samsung Electronics Co. after a blistering rally this year raised concerns of a potential pullback, according to people familiar with the matter.Most Read from BloombergSpaceX IPO Raises $75 Billion in Biggest Debut of All TimeXbox Plans Significant Layoffs as New CEO Plans OverhaulTrump Insists Iran Deal Is Close After Scrapping New StrikesTrump Vows New Attacks on Iran, Thre",https://finance.yahoo.com/markets/stocks/articles/banks-curb-hedge-fund-bets-063410912.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9511,0.0132,0.9511,0.0356
JPM,2026-06-11,2026-06-11 22:33:00,"JPMorgan sends another message on strait of Hormuz, oil prices","Three months into the Iran war, one of the most discussed mysteries in global finance is why oil prices have not done what everyone said they would. The Strait of Hormuz has been effectively paralyzed since late February, with visible tanker traffic sitting at roughly 15% of pre-war levels, ...",https://www.thestreet.com/latest-news/jpmorgan-sends-another-message-on-strait-of-hormuz-oil-prices-economy?.tsrc=rss,Yahoo Finance RSS,negative,-0.7666,0.026,0.7666,0.2074
BAC,2026-06-14,2026-06-14 16:33:00,Bank of America revisits Oracle stock price target after post-earnings selloff,"Shares of Oracle (ORCL) tumbled 8.53% on June 11 as investors are concerned about the company's plans to raise more money to fund its AI buildout, overshadowing better-than-expected fiscal fourth-quarter results and a higher profit outlook announced a day earlier. On June 10, the 49-year-old cloud ...",https://www.thestreet.com/investing/stocks/bank-of-america-revisits-oracle-stock-price-target-after-post-earnings-selloff?.tsrc=rss,Yahoo Finance RSS,negative,-0.9676,0.0137,0.9676,0.0187
BAC,2026-06-14,2026-06-14 03:42:44,Bank of America Names Chip McLeod President of Upstate South Carolina,"Bank of America Corporation (NYSE:BAC) is included among the 10 Best Value Dividend Stocks to Buy Now According to Warren Buffett. On June 4, Bank of America Corporation (NYSE:BAC) announced the appointment of Chip McLeod, a Merrill Lynch Wealth Management senior resident director, as president of Upstate South Carolina. He takes over from Stacy Brandon, […]",https://finance.yahoo.com/markets/stocks/articles/bank-america-names-chip-mcleod-034244579.html?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0358,0.0362,0.9279
BAC,2026-06-13,2026-06-13 16:26:00,Intel Just Got a Rare Double Upgrade From Bank of America. Here's the AI Shift Behind the Call.,A two-notch upgrade is unusual on its own. What makes this one interesting is what it says about where AI spending may be heading next.,https://www.fool.com/investing/2026/06/13/intel-just-got-a-rare-double-upgrade-from-bank-of/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0909,0.0214,0.8877
BAC,2026-06-13,2026-06-13 14:07:00,BofA reveals $3 billion reason to watch DraftKings now,"BofA Global Research spent this week quietly publishing something that matters a lot for sports betting investors. The firm’s June 11 gaming note argues that the FIFA World Cup, held on U.S. soil for the first time in over 30 years, is more than a seasonal payday for DraftKings (DKNG). It is a ...",https://www.thestreet.com/investing/stocks/bofa-3-billion-dollar-reason-to-watch-draftkings-dkng?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0915,0.0299,0.8786
BAC,2026-06-13,2026-06-13 11:03:00,Bank of America warns stock market may face a 1994-style shock,"TheStreet aims to feature only the best products and services. If you buy something via one of our links, we may earn a commission. Wall Street was betting big on Fed relief, but Bank of America sees a quiet risk brewing. The bank sees an unsettling 1994-style market setup, where inflationary ...",https://www.thestreet.com/investing/bank-of-america-warns-stock-market-may-face-a-1994-style-shock?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0716,0.4064,0.5219
BAC,2026-06-13,2026-06-13 11:00:00,BofA’s Hartnett Warns Bullish Positioning Remains Entrenched Despite 5% Bond Yields,"Bank of America strategist Michael Hartnett believes investors remain heavily committed to risk assets despite long-dated bond yields reaching 5%, although he argues that several of the conditions that typically bring bull markets to an end are beginning to emerge. In his latest Flow Show report, Hartnett highlighted three developments that have historically punctured market booms and speculative bubbles: rising bond yields that increase the cost of capital, weakening leadership among market fav",https://investorshub.advfn.com/market-news/article/30370/bofas-hartnett-warns-bullish-positioning-remains-entrenched-despite-5-bond-yields?.tsrc=rss,Yahoo Finance RSS,negative,-0.9451,0.0249,0.9451,0.03
BAC,2026-06-13,2026-06-13 06:58:58,"POET Technologies (POET) Rides Market Leaders’ Semiconductor Optimism, Climbs 11%","POET Technologies Inc. (NASDAQ:POET) is one of the 10 Stocks That Absolutely Exploded Higher. POET Technologies saw its share prices jump by 11.38 percent on Friday to close at $12.53 apiece, as investor sentiment was bolstered by the continued optimism for companies and sectors riding the AI boom, thanks to bullish comments from analysts and […]",https://finance.yahoo.com/markets/stocks/articles/poet-technologies-poet-rides-market-065858309.html?.tsrc=rss,Yahoo Finance RSS,positive,0.945,0.945,0.0256,0.0294
BAC,2026-06-13,2026-06-13 06:56:46,"Arm Holdings (ARM) Gets BofA Backing, 37% PT Upgrade, Climbs 11%","Arm Holdings PLC (NASDAQ:ARM) is one of the 10 Stocks That Absolutely Exploded Higher. Arm Holdings saw its share prices jump by 11.27 percent on Friday to close at $380.81 apiece, as investors took heart from Bank of America’s highly optimistic outlook for the broader semiconductor industry, with the company alone earning a 37 percent […]",https://finance.yahoo.com/markets/stocks/articles/arm-holdings-arm-gets-bofa-065646410.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9457,0.9457,0.025,0.0293
BAC,2026-06-13,2026-06-13 01:11:20,DOJ Subpoenas Put Bank Of America Regulatory And Valuation Risks In Focus,"The U.S. Department of Justice has issued subpoenas to Bank of America (NYSE:BAC) as part of an investigation into potential politically motivated account closures. The inquiry focuses on whether certain customer groups faced discrimination related to their political activities or affiliations. At the same time, policymakers are discussing proposals that could reclassify Bank of America under a higher community bank threshold of up to $30 billion, which may bring stricter regulations. For...",https://finance.yahoo.com/markets/stocks/articles/doj-subpoenas-put-bank-america-011120770.html?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.122,0.4022,0.4758
BAC,2026-06-12,2026-06-12 21:49:20,Why Are Intel (INTC) Shares Soaring Today,Shares of computer processor maker Intel (NASDAQ:INTC) jumped 5.9% in the afternoon session after the market continued to digest the Bank of America double upgrade while the chip sector accelerated on continued Iran peace deal momentum.,https://finance.yahoo.com/markets/stocks/articles/why-intel-intc-shares-soaring-214920813.html?.tsrc=rss,Yahoo Finance RSS,positive,0.945,0.945,0.0295,0.0255
BAC,2026-06-12,2026-06-12 18:03:00,Bank of America makes major reset to Intel stock price target,"On June 11, Intel (INTC) received a Wall Street revamp that could flip the script on its stock performance, according to a research note shared with me at TheStreet. Investors had been bracing for more skepticism around Intel’s turnaround. The company still faces fierce pressure from Nvidia, ...",https://www.thestreet.com/investing/stocks/intc-intel-stock-price-target-bank-of-america-june-2026?.tsrc=rss,Yahoo Finance RSS,negative,-0.6154,0.2986,0.6154,0.086
BAC,2026-06-12,2026-06-12 17:42:20,Bank of America Sends a Stark Warning on the S&P 500,Market Optimism Hits Extreme Levels as BofA Maintains Rare Sell Call,https://finance.yahoo.com/markets/stocks/articles/bank-america-sends-stark-warning-174220927.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.4485,0.3949,0.4485,0.1567
BAC,2026-06-12,2026-06-12 15:57:20,3 Reasons to Sell BAC and 1 Stock to Buy Instead,"Bank of America has been treading water for the past six months, holding steady at $55.16. The stock also fell short of the S&amp;P 500’s 6.4% gain during that period.",https://finance.yahoo.com/markets/stocks/articles/3-reasons-sell-bac-1-155720683.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9212,0.0574,0.9212,0.0214
BAC,2026-06-12,2026-06-12 14:59:56,"BofA reinstates Williams-Sonoma at Buy, cites structural share gains","Investing.com -- Bank of America reinstated coverage of Williams-Sonoma with a Buy rating and a $250 price target in a note on Friday, describing the home goods retailer as ""a rare, quality compounder in consumer discretionary"" positioned to keep gaining market share.",https://finance.yahoo.com/markets/stocks/articles/bofa-reinstates-williams-sonoma-buy-145956969.html?.tsrc=rss,Yahoo Finance RSS,positive,0.926,0.926,0.0325,0.0415
BAC,2026-06-12,2026-06-12 12:23:19,Dollar Suffers Worst Day Since May 6 on Trump Iran Remarks,"Trump's peace-deal comments pressured the dollar, pulled oil lower, and lifted Treasuries as haven demand eased.",https://finance.yahoo.com/markets/currencies/articles/dollar-suffers-worst-day-since-122319935.html?.tsrc=rss,Yahoo Finance RSS,negative,-0.9023,0.0745,0.9023,0.0232
BAC,2026-06-12,2026-06-12 11:03:00,Bank of America resets AMD stock price target,"Advanced Micro Devices (AMD) has gained about 128.45% year to date, at the time of writing, Thursday afternoon, June 11. Meanwhile, the SPDR S&amp;P 500 index (SPY) is up about 8.47% in the same period. The company has outpaced the S&amp;P 500 by a huge margin. That is impressive, but what is ...",https://www.thestreet.com/investing/stocks/bank-of-america-resets-amd-stock-price-target?.tsrc=rss,Yahoo Finance RSS,positive,0.9389,0.9389,0.0124,0.0487
BAC,2026-06-12,2026-06-12 09:17:53,No ‘designated geniuses’: How BofA democratizes innovation,"“Innovation isn’t in its own lane,” said Cameron Wadley, a Bank of America managing director whose patents are at the foundation of the bank’s AI assistant Erica.",https://www.bankingdive.com/news/bank-of-america-innovation-patents-ai-erica/822768/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.1337,0.0121,0.8542
AMD,2026-06-14,2026-06-14 15:07:00,Xbox fans waiting on Project Helix get unexpected news from Wedbush,"The explosion in AI spending is having a ripple effect throughout the tech industry, and now gamers are going to pay the price. To find out just how much weight AI holds in the U.S. economy, the Federal Reserve Bank of St. Louis looked at how much money is being spent on software, R&amp;D and ...",https://www.thestreet.com/investing/xbox-fans-waiting-on-project-helix-get-unexpected-news-from-wedbush?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0543,0.0542,0.8915
AMD,2026-06-13,2026-06-13 19:38:00,Citi resets AMD stock price target on key move,"For months, one of Wall Street's most closely watched chip analysts held a skeptical line on AMD while the stock rode the broader AI rally. On June 12, that changed. Citi analyst Atif Malik upgraded AMD to Buy from Neutral and raised his price target to $575 from $460, and shares jumped 4.73% the ...",https://www.thestreet.com/investing/stocks/citi-resets-amd-stock-price-target-on-key-move?.tsrc=rss,Yahoo Finance RSS,positive,0.9362,0.9362,0.0278,0.036
AMD,2026-06-13,2026-06-13 15:25:36,Should You Look for the “Next Nvidia” — or Just Buy the Real Thing?,"The artificial intelligence boom has created a familiar pattern on Wall Street. Investors spend years chasing the market’s biggest winner, then spend the next few years searching for whatever comes next. That search is happening right now with Nvidia (NASDAQ:NVDA). After becoming one of the most successful investments in stock market history, Nvidia’s recent performance ... Should You Look for the “Next Nvidia” — or Just Buy the Real Thing?",https://247wallst.com/investing/2026/06/13/should-you-look-for-the-next-nvidia-or-just-buy-the-real-thing/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0625,0.0194,0.9181
AMD,2026-06-13,2026-06-13 13:00:56,The Billionaire Move Nobody Saw Coming: Why Starboard Value Abandoned CRM For These 2 Stocks,"Starboard Value, the activist hedge fund led by Jeff Smith, fully exited its positions in Salesforce (NYSE:CRM) and Autodesk (NASDAQ:ADSK) during the first quarter of 2026, disclosed in a 13F filed May 15, 2026. In their place, Smith opened brand-new long positions in Lamb Weston (NYSE:LW) and CarMax (NYSE:KMX), and added to existing stakes in ... The Billionaire Move Nobody Saw Coming: Why Starboard Value Abandoned CRM For These 2 Stocks",https://247wallst.com/investing/2026/06/13/the-billionaire-move-nobody-saw-coming-why-starboard-value-abandoned-crm-for-these-2-stocks/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.0546,0.1857,0.7597
AMD,2026-06-13,2026-06-13 01:09:33,"Why Intel, AMD, Arm, and Other Artificial Intelligence (AI) Stocks Popped Today",Agentic AI will be a powerful growth driver.,https://www.fool.com/investing/2026/06/12/why-intel-amd-arm-ai-stocks-up-today/?.tsrc=rss,Yahoo Finance RSS,neutral,0.0,0.4407,0.011,0.5483
AMD,2026-06-12,2026-06-12 22:05:20,Why Qualcomm (QCOM) Stock Is Trading Up Today,"Shares of wireless chipmaker Qualcomm (NASDAQ:QCOM) jumped 4.8% in the afternoon session after macro rate relief from the Iran peace deal, a Wells Fargo price target increase, and positive positioning ahead of a June 24 Investor Day drove renewed market interest.",https://finance.yahoo.com/markets/stocks/articles/why-qualcomm-qcom-stock-trading-220520438.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9518,0.9518,0.0223,0.0258
AMD,2026-06-12,2026-06-12 21:57:20,Why AMD (AMD) Stock Is Up Today,"Shares of computer processor maker AMD (NASDAQ:AMD) jumped 4.6% in the afternoon session after Citi analyst Atif Malik upgraded the stock to Buy from Neutral and raised his price target to $575 from $460, making the case that ""the market has yet to fully recognize AMD as a legit second source in the GPU market.""",https://finance.yahoo.com/markets/stocks/articles/why-amd-amd-stock-today-215720676.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9477,0.9477,0.0259,0.0264
AMD,2026-06-12,2026-06-12 20:39:53,Stocks Rally on Hopes for a Near-term US-Iran Interim Peace Agreement,"The S&amp;P 500 Index ($SPX ) (SPY ) on Friday rose +0.50%, the Dow Jones Industrial Average ($DOWI ) (DIA ) rose +0.70%, and the Nasdaq 100 Index ($IUXX ) (QQQ ) rose +0.64%. June E-mini S&amp;P futures (ESM26 ) rose +0.65%, and June E-mini Nasdaq futures (NQM26 ) rose...",https://www.barchart.com/story/news/2447851/stocks-rally-on-hopes-for-a-near-term-us-iran-interim-peace-agreement?.tsrc=rss,Yahoo Finance RSS,positive,0.9421,0.9421,0.0298,0.0281
AMD,2026-06-12,2026-06-12 20:37:22,AMD Stock Ended Friday’s Session Nearly 5% Higher — What Triggered The Rally?,"Citi upgraded AMD to ‘Buy’ and lifted its price target, stating that investors should also be looking at the company’s graphics processing unit’s potential.",https://stocktwits.com/news-articles/markets/equity/amd-stock-ended-fridays-session-nearly-5-percent-higher-what-triggered-the-rally/cZKdJXoR75W?.tsrc=rss,Yahoo Finance RSS,positive,0.9424,0.9424,0.0157,0.0419
AMD,2026-06-12,2026-06-12 20:20:35,AMD Stock Upgraded To Buy On GPU Upside,"A Wall Street analyst on Friday upgraded AMD stock to buy from neutral, saying its GPU business is undervalued.",https://finance.yahoo.com/m/a87d4360-51e7-3171-8bda-e2208866a15b/amd-stock-upgraded-to-buy-on.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9429,0.9429,0.0336,0.0235
AMD,2026-06-12,2026-06-12 20:05:28,Citi Just Upgraded AMD Stock. Here’s Why.,AMD shares rally as Citi issues a largely bullish note on the chipmaker. Here’s why analyst Atif Malik believes AMD stock will rip higher from here.,https://www.barchart.com/story/news/2447161/citi-just-upgraded-amd-stock-heres-why?.tsrc=rss,Yahoo Finance RSS,positive,0.8849,0.8849,0.0425,0.0726
AMD,2026-06-12,2026-06-12 19:37:19,Sector Update: Tech Stocks Rise Late Afternoon,"Tech stocks were higher late Friday afternoon, with the State Street Technology Select Sector SPDR E",https://finance.yahoo.com/markets/stocks/articles/sector-tech-stocks-rise-afternoon-193719338.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9461,0.9461,0.0279,0.026
AMD,2026-06-12,2026-06-12 18:20:26,AMD Rises as Citi Sees Bigger GPU Opportunity,The upgrade points to growing confidence in AMD's role in AI and data center chips.,https://finance.yahoo.com/markets/stocks/articles/amd-rises-citi-sees-bigger-182026144.html?.tsrc=rss,Yahoo Finance RSS,positive,0.9524,0.9524,0.0177,0.0299
